DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.21-12.45.15, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.496935ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_139, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Tutorial_DM.uasset, FlushAsyncLoading=0.011973ms, FlushStreamingFunc=0.005558ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.153955ms, TagPackageExports=2.175897ms, BeginCacheForCookedPlatformData=0.011973ms, SerializeImports=1.511328ms, GatherLocalizableTextData=0.007268ms, MarkNames=0.005562ms, SerializeSummary=0.009835ms, SerializeNames=0.070989ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.010692ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.007700ms, SortExportsSeekfreeInner=2.301201ms, SortExportsSeekfree=0.008978ms, BuildDependencyMap=0.009410ms, SerializeImportMap=0.005562ms, SerializeExportMap=0.002991ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019245ms, SerializeExports=1.708902ms, SerializeBulkData=0.022236ms, AsyncWrite=0.131290ms, UnaccountedTime=0.242051ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_140, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/EditorCube.uasset, FlushAsyncLoading=0.013258ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.127014ms, TagPackageExports=0.121027ms, BeginCacheForCookedPlatformData=0.007268ms, SerializeImports=0.111621ms, GatherLocalizableTextData=0.006840ms, MarkNames=0.007700ms, SerializeSummary=0.011545ms, SerializeNames=0.049181ms, SerializeGatherableTextData=0.003420ms, BuildExportMap=0.019245ms, SortExportsNonSeekfree=0.011120ms, SortExportsSeekfreeConstructor=0.012830ms, SortExportsSeekfreeInner=0.525586ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.007696ms, SerializeImportMap=0.002563ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015825ms, SerializeExports=0.048749ms, SerializeBulkData=0.008129ms, AsyncWrite=0.062868ms, UnaccountedTime=0.190731ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_141, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/MaterialEditorTutorial.uasset, FlushAsyncLoading=0.010692ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.131290ms, TagPackageExports=0.464004ms, BeginCacheForCookedPlatformData=0.005133ms, SerializeImports=0.630360ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.006840ms, SerializeSummary=0.009410ms, SerializeNames=0.113755ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.023093ms, SortExportsNonSeekfree=0.006415ms, SortExportsSeekfreeConstructor=0.011120ms, SortExportsSeekfreeInner=0.594009ms, SortExportsSeekfree=0.003848ms, BuildDependencyMap=0.024807ms, SerializeImportMap=0.005133ms, SerializeExportMap=0.003848ms, SerializeDependencyMap=0.002991ms, SerializeStringAssetReferenceMap=0.002995ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013683ms, SerializeExports=0.694938ms, SerializeBulkData=0.010263ms, AsyncWrite=0.087239ms, UnaccountedTime=0.167213ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_142, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/TutorialMaterial.uasset, FlushAsyncLoading=0.011973ms, FlushStreamingFunc=0.011973ms, BlockTillAllRequestsFinished=0.007272ms, ResetLoadersForSaveUnMarkAllObjects=0.172772ms, TagPackageExports=0.365216ms, BeginCacheForCookedPlatformData=0.010688ms, SerializeImports=0.371631ms, GatherLocalizableTextData=0.005562ms, MarkNames=0.005558ms, SerializeSummary=0.011120ms, SerializeNames=0.056449ms, SerializeGatherableTextData=0.003848ms, BuildExportMap=0.011548ms, SortExportsNonSeekfree=0.004701ms, SortExportsSeekfreeConstructor=0.013258ms, SortExportsSeekfreeInner=0.673983ms, SortExportsSeekfree=0.004701ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021812ms, SerializeExports=0.414822ms, SerializeBulkData=0.010692ms, AsyncWrite=0.076979ms, UnaccountedTime=0.136849ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_143, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/ParticleSystemEditorTutorial.uasset, FlushAsyncLoading=0.010692ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.122309ms, TagPackageExports=0.164647ms, BeginCacheForCookedPlatformData=0.003420ms, SerializeImports=0.141125ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.004705ms, SerializeSummary=0.006843ms, SerializeNames=0.049606ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.015821ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.006415ms, SortExportsSeekfreeInner=0.344686ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.004705ms, SerializeExportMap=0.003848ms, SerializeDependencyMap=0.002563ms, SerializeStringAssetReferenceMap=0.004277ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014540ms, SerializeExports=0.271987ms, SerializeBulkData=0.010692ms, AsyncWrite=0.079546ms, UnaccountedTime=0.165500ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_374, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__1505695EACEF450B2360F157025789324808F0DA, StartTime=2015.09.21-12.45.22, HierarchicalDDC, Duration=0.011977ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId603DD1A441E7FFCA451C929978FA7464_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__1505695EACEF450B2360F157025789324808F0DA, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.130862ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__19C07A42E8FFF97ABC69C34699A576D945BD4355, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.732999ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_144, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/TutorialParticleSystem.uasset, FlushAsyncLoading=0.009835ms, FlushStreamingFunc=0.010692ms, BlockTillAllRequestsFinished=0.005133ms, ResetLoadersForSaveUnMarkAllObjects=0.158232ms, TagPackageExports=0.276264ms, BeginCacheForCookedPlatformData=0.015397ms, SerializeImports=0.319459ms, GatherLocalizableTextData=0.005130ms, MarkNames=0.026941ms, SerializeSummary=0.014544ms, SerializeNames=0.168920ms, SerializeGatherableTextData=0.002995ms, BuildExportMap=0.201426ms, SortExportsNonSeekfree=0.350244ms, SortExportsSeekfreeConstructor=0.011120ms, SortExportsSeekfreeInner=1.185883ms, SortExportsSeekfree=0.005558ms, BuildDependencyMap=0.042766ms, SerializeImportMap=0.008125ms, SerializeExportMap=0.011973ms, SerializeDependencyMap=0.004277ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020102ms, SerializeExports=0.174481ms, SerializeBulkData=0.009838ms, AsyncWrite=0.088952ms, UnaccountedTime=0.207838ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__13B1A9B7BAD5E041E94F1297BAC2994831BCC747, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.316892ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__47F65D18336D505959807819EE470740C5B0779E, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.112046ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_145, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/M_smoke_subUV_blackbody.uasset, FlushAsyncLoading=0.011120ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.005130ms, ResetLoadersForSaveUnMarkAllObjects=0.155665ms, TagPackageExports=0.373341ms, BeginCacheForCookedPlatformData=0.007696ms, SerializeImports=0.345971ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.009406ms, SerializeSummary=0.008125ms, SerializeNames=0.071846ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.094511ms, SortExportsNonSeekfree=0.089381ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.737276ms, SortExportsSeekfree=0.002991ms, BuildDependencyMap=0.013258ms, SerializeImportMap=0.004277ms, SerializeExportMap=0.004277ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014968ms, SerializeExports=0.446897ms, SerializeBulkData=0.008982ms, AsyncWrite=0.107341ms, UnaccountedTime=0.146683ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_375, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__79EA3066C05F876B5B83AAF3F2792679C0B0BD18, StartTime=2015.09.21-12.45.22, HierarchicalDDC, Duration=0.017107ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId603DD1A441E7FFCA451C929978FA7464_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__79EA3066C05F876B5B83AAF3F2792679C0B0BD18, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.192445ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__7E6587768D291C2DD39DBF683F7B093F6EEEA5B0, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=5.374744ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_146, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/T_SmokeSubUV_8X8.uasset, FlushAsyncLoading=0.011116ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004705ms, ResetLoadersForSaveUnMarkAllObjects=0.227511ms, TagPackageExports=0.177477ms, BeginCacheForCookedPlatformData=0.053883ms, SerializeImports=0.073984ms, GatherLocalizableTextData=0.010692ms, MarkNames=0.032075ms, SerializeSummary=0.010263ms, SerializeNames=0.020102ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.009406ms, SortExportsNonSeekfree=0.004277ms, SortExportsSeekfreeConstructor=0.009410ms, SortExportsSeekfreeInner=0.170633ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.009410ms, SerializeImportMap=0.005562ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018816ms, SerializeExports=0.046186ms, SerializeBulkData=0.079971ms, AsyncWrite=0.146259ms, UnaccountedTime=0.451174ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_37, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__A0C5FAA70C9D1F7FBDCF20FBA9C2B95CACCFBAC6, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=1.384739ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_38, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__9209AC813937D05A33648E084F51F5CDEDFAA6F7, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.403274ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__9024C3FF7AA8FAC8E5F28E06510B42EAEFCD0F19, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.141554ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_376, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__389E3E4629443564C58A30B0EE957E4A834EE893, StartTime=2015.09.21-12.45.22, HierarchicalDDC, Duration=0.008978ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__389E3E4629443564C58A30B0EE957E4A834EE893, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.163365ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId603DD1A441E7FFCA451C929978FA7464_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__3DBDECE29606A698D5C4A0999706EDB1D150A05A, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=1.120023ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_147, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/T_soft_smoke.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.005130ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.127442ms, TagPackageExports=0.087667ms, BeginCacheForCookedPlatformData=0.048753ms, SerializeImports=0.069708ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.005133ms, SerializeSummary=0.010692ms, SerializeNames=0.023946ms, SerializeGatherableTextData=0.003424ms, BuildExportMap=0.011116ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.012830ms, SortExportsSeekfreeInner=0.222806ms, SortExportsSeekfree=0.003848ms, BuildDependencyMap=0.008982ms, SerializeImportMap=0.002995ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.003424ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020102ms, SerializeExports=0.047468ms, SerializeBulkData=0.031646ms, AsyncWrite=0.086386ms, UnaccountedTime=0.244189ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId603DD1A441E7FFCA451C929978FA7464_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__728CB71FAFD2E4C073DBD859949037CB00598117, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.278831ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_40, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__10B419121147129CD66800CC97EDE0AD2FF2BC3B, StartTime=2015.09.21-12.45.22, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.159942ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_148, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimEditorTutorial.uasset, FlushAsyncLoading=0.010688ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.118889ms, TagPackageExports=0.010263ms, BeginCacheForCookedPlatformData=0.003852ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_149, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimEditorWalkthrough.uasset, FlushAsyncLoading=0.011545ms, FlushStreamingFunc=0.005133ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.112902ms, TagPackageExports=0.162937ms, BeginCacheForCookedPlatformData=0.003848ms, SerializeImports=0.146683ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.005987ms, SerializeSummary=0.007272ms, SerializeNames=0.064574ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.021383ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.006840ms, SortExportsSeekfreeInner=0.348110ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.006843ms, SerializeImportMap=0.002567ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.001714ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009410ms, SerializeExports=0.148397ms, SerializeBulkData=0.007268ms, AsyncWrite=0.053030ms, UnaccountedTime=0.128295ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_150, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/NewBlendSpace1D.uasset, FlushAsyncLoading=0.011548ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.166785ms, TagPackageExports=0.023093ms, BeginCacheForCookedPlatformData=0.004277ms, SerializeImports=0.039771ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.007700ms, SerializeSummary=0.009406ms, SerializeNames=0.038918ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.044905ms, SortExportsNonSeekfree=0.005558ms, SortExportsSeekfreeConstructor=0.011120ms, SortExportsSeekfreeInner=0.455879ms, SortExportsSeekfree=0.007268ms, BuildDependencyMap=0.011548ms, SerializeImportMap=0.004705ms, SerializeExportMap=0.002991ms, SerializeDependencyMap=0.002991ms, SerializeStringAssetReferenceMap=0.004277ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023093ms, SerializeExports=0.037204ms, SerializeBulkData=0.011548ms, AsyncWrite=0.073984ms, UnaccountedTime=0.166357ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_151, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/Tutorial_Idle.uasset, FlushAsyncLoading=0.010692ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.215538ms, TagPackageExports=0.313468ms, BeginCacheForCookedPlatformData=0.005987ms, SerializeImports=0.339556ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.006843ms, SerializeSummary=0.009410ms, SerializeNames=0.032499ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.014540ms, SortExportsNonSeekfree=0.004705ms, SortExportsSeekfreeConstructor=0.010692ms, SortExportsSeekfreeInner=0.664145ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.023521ms, SerializeImportMap=0.003848ms, SerializeExportMap=0.002991ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017531ms, SerializeExports=0.314754ms, SerializeBulkData=0.009410ms, AsyncWrite=0.077408ms, UnaccountedTime=0.133853ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_152, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_Skeleton.uasset, FlushAsyncLoading=0.031218ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.110336ms, TagPackageExports=0.035066ms, BeginCacheForCookedPlatformData=0.003852ms, SerializeImports=0.074837ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.005558ms, SerializeSummary=0.010263ms, SerializeNames=0.095367ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.009406ms, SortExportsNonSeekfree=0.005562ms, SortExportsSeekfreeConstructor=0.011973ms, SortExportsSeekfreeInner=0.126585ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.007272ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.003420ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013687ms, SerializeExports=0.076547ms, SerializeBulkData=0.009838ms, AsyncWrite=0.067998ms, UnaccountedTime=0.211261ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_153, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/Tutorial_Walk_Fwd.uasset, FlushAsyncLoading=0.050891ms, FlushStreamingFunc=0.011977ms, BlockTillAllRequestsFinished=0.007268ms, ResetLoadersForSaveUnMarkAllObjects=0.304919ms, TagPackageExports=0.174910ms, BeginCacheForCookedPlatformData=0.008125ms, SerializeImports=0.186030ms, GatherLocalizableTextData=0.005558ms, MarkNames=0.008125ms, SerializeSummary=0.010692ms, SerializeNames=0.034641ms, SerializeGatherableTextData=0.002563ms, BuildExportMap=0.015825ms, SortExportsNonSeekfree=0.005130ms, SortExportsSeekfreeConstructor=0.011120ms, SortExportsSeekfreeInner=0.448182ms, SortExportsSeekfree=0.004701ms, BuildDependencyMap=0.007272ms, SerializeImportMap=0.007696ms, SerializeExportMap=0.005558ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001714ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016250ms, SerializeExports=0.159085ms, SerializeBulkData=0.018820ms, AsyncWrite=0.093229ms, UnaccountedTime=0.168495ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
