DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.21-13.20.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.975331ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_58, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf327F3EDB__1985DEA118CF31C53516DB09115E503A4AA93A3F, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=154297 bytes, Retrieved=true, Duration=2.683952ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_59, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9DB0F8CB__1DA9CC021FBDA217CF56218306C521F422EC671E, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=175018 bytes, Retrieved=true, Duration=2.787869ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_60, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9DB0F8CB__518A2C97C408B8F23B6047A8317465A20C1E25F1, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=167999 bytes, Retrieved=true, Duration=3.076963ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_61, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9DEDDE0C__F4131A92BEE04ACBCB21FE5056A130089872A249, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=175216 bytes, Retrieved=true, Duration=5.152792ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_62, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9DEDDE0C__419927927C62B059B6FE45E5AF7229B28DBC13BF, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=168092 bytes, Retrieved=true, Duration=3.375895ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_63, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9C0B2ABD__7204C8B1F935233A754A057FFE5C1D2DDE2CB714, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=142877 bytes, Retrieved=true, Duration=2.848595ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_64, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9C0B2ABD__AA9F250A7BAAA64DD6F76E1F9E016E00E2E5D4AA, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=135897 bytes, Retrieved=true, Duration=3.942531ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_65, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf16B8265F__B6252CDF98EE4C5405D390EF62EEB40F5C6D47F1, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=658881 bytes, Retrieved=true, Duration=10.333382ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_66, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf16B8265F__44BBF4CC86B891AE72F9458C86B916E6F06F7762, StartTime=2015.09.21-13.20.26, HierarchicalDDC, DataSize=637357 bytes, Retrieved=true, Duration=9.423762ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_67, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf42995504__A4A0AB8803DEC593A5DC77C5DD8335B4B105DAED, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=342301 bytes, Retrieved=true, Duration=4.153792ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_68, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf42995504__F364A46935730DDBBB9B31988F379C3FF7D03501, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=246973 bytes, Retrieved=true, Duration=2.696779ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_69, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf88BEA114__42E6C5B47D38A430419C194B55797D2F9F958764, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=695808 bytes, Retrieved=true, Duration=6.358772ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_70, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_69, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.565358ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_71, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_69, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=3.121015ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_72, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf88BEA114__9EFDFC6F74C4B98754BBA9355571072D12E4AE01, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=534136 bytes, Retrieved=true, Duration=5.319577ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_73, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_72, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.534564ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_74, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_72, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.890505ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_75, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_926E53DA4A2B03187FCA1B8E39E9192F__1_1_13123_0, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=3295 bytes, Retrieved=true, Duration=0.502493ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_76, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufA7E101B6__3084BB175FCB3D9516245187BBEB551D8F3A62FE, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=504701 bytes, Retrieved=true, Duration=4.391998ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_77, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_76, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.662435ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_78, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_76, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.213534ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_79, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA7E101B6__E04C637AD21DC5A01D4FB2EA036D1B8C0056DCA3, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=402223 bytes, Retrieved=true, Duration=4.349232ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_80, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_79, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.596147ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_81, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_79, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.476968ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_82, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CE__A5600AC3A695DD9E0D48ECFF08DC2504BF93C882, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=85425 bytes, Retrieved=true, Duration=2.197280ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_83, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_82, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.463147ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_84, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_82, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.259010ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_85, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_835B41A84D96F4541__F0DC66C4E1F30C4F9687DAF14074CA6BE84876EE, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=1813 bytes, Retrieved=true, Duration=2.305049ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_86, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_85, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.566214ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_87, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_85, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.617387ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_88, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_835B41A84D96F454104D79BC5574DAB__DD34FA9BF13516B8F9A716426E156A6D7884D257, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=38042 bytes, Retrieved=true, Duration=2.781455ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_89, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_88, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.968207ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_90, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_88, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.513034ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_91, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufA1E91E72__E8D0F2EE37A8C7EE7716D73CBF74FCC6ECE4ADDD, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=96132 bytes, Retrieved=true, Duration=2.628356ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_92, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_91, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.588022ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_93, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_91, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.567345ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_94, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA1E91E72__1E8201F741D9C7566375B6158303D9CD021A492B, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=63014 bytes, Retrieved=true, Duration=1.885094ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_95, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_94, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.351105ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_96, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_94, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.272269ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_97, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_A9__33245A26C4394FEB36EE46E06839A5AB83FD4D2E, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=4411297 bytes, Retrieved=true, Duration=32.132565ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_98, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_97, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.481963ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_99, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_97, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=16.133640ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_100, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E59FCE1D4227E9F0A8CA21A9F667904__545273016376C6207CACD3A971845B1BFBFC82F5, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=990489 bytes, Retrieved=true, Duration=8.591552ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_101, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_100, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=1.190159ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_102, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_100, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=4.478812ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_103, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_E59FCE1D4227E9F0A__AA8C953DE737AF5EDFBC54F2ECCB3D2A11330F4E, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=1357 bytes, Retrieved=true, Duration=2.392720ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_104, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_103, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.554666ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_105, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_103, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.711037ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_106, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_AB__530EA18F2B91C93EE7D5CE914FA946A17211EB6D, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=871753 bytes, Retrieved=true, Duration=7.340238ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_107, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_106, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.505060ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_108, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_106, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=4.236762ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_109, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_0A__E92ED05BEDD8C3A21671725A863258277B6D52AF, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=35577 bytes, Retrieved=true, Duration=2.622366ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_110, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_109, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.627369ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_111, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_109, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.719166ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_112, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_07__30444474D1B2B155FEC1173F550AB11DF2D6758F, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=35577 bytes, Retrieved=true, Duration=2.215244ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_113, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_112, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.589307ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_114, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_112, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.404416ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_115, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_F0__194E6AB56142785FF939BEDC520528ECFE979DB4, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=880497 bytes, Retrieved=true, Duration=5.279377ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_116, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_115, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.325873ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_117, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_115, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.316594ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_118, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_AE__3D91CCC525070CA67E63D556B95C60545560EDCA, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=950657 bytes, Retrieved=true, Duration=7.981289ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_119, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_118, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.573482ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_120, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_118, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=4.294921ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_121, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_3A__52DA5DFAA365740CB027171C7A25F85C088F33EE, StartTime=2015.09.21-13.20.27, HierarchicalDDC, DataSize=212681 bytes, Retrieved=true, Duration=2.690364ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_122, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_121, StartTime=2015.09.21-13.20.27, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.558086ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
